Dataset_Name,Dataset_Type,K_Value,Q_Budget,Iteration,Exec_Time_Coreset,Cost_P_C_Baseline,Cost_Q_C_prime,Cost_P_C_prime,Cost_Random,Exec_Time_Random
uber,tabular,8,8192,4,0.4551,165.0445862342811,159.31543380010973,161.0088202860172,168.70605268070545,0.034
uber,tabular,8,8192,5,0.709,165.0445862342811,160.33170167988237,160.82171337903753,166.60089001078083,0.0535
uber,tabular,8,8192,6,0.4792,165.0445862342811,158.52334112642097,161.01658251084427,165.5789965488595,0.0662
uber,tabular,8,8192,7,0.9477,165.0445862342811,167.8893971352094,166.21630767234262,173.12226952718936,0.0828
uber,tabular,8,8192,8,0.6826,165.0445862342811,159.8379615298436,161.02383498458587,161.07110021587295,0.0483
uber,tabular,8,8192,9,0.5786,165.0445862342811,166.35027583695378,166.15855403944812,160.9949351184881,0.042
uber,tabular,16,64,0,1.0244,76.7834656477454,69.37740887067822,98.2709818978319,116.33154784315732,0.0318
uber,tabular,16,64,1,0.7931,76.7834656477454,51.847501581528846,98.84177960569517,108.60289721755487,0.0326
uber,tabular,16,64,2,1.1542,76.7834656477454,64.9940232992823,92.4715047166518,133.9130351959319,0.0342
uber,tabular,16,64,3,0.8798,76.7834656477454,60.362306998804215,95.03834218965974,112.10749537362676,0.0327
uber,tabular,16,64,4,0.8428,76.7834656477454,62.55441725742357,88.35097695432373,97.17908072151693,0.0396
uber,tabular,16,64,5,0.9065,76.7834656477454,57.868327123061874,94.524432391732,110.51852132027797,0.0329
uber,tabular,16,64,6,0.6403,76.7834656477454,60.34004265913007,111.9020632868046,110.98793678803446,0.0377
uber,tabular,16,64,7,0.8797,76.7834656477454,62.585963640955455,102.62297532642452,256.0911032209201,0.0356
uber,tabular,16,64,8,0.8783,76.7834656477454,54.43360070224007,96.71640206764236,100.09897975694288,0.0363
uber,tabular,16,64,9,0.5357,76.7834656477454,63.90590538136542,99.2458409548532,111.04475410200924,0.0339
uber,tabular,16,128,0,0.8271,76.7834656477454,71.10677015075562,91.73701421322968,96.78526270740407,0.0438
uber,tabular,16,128,1,0.4534,76.7834656477454,71.47096157188689,93.28203552134103,101.52986897834356,0.0352
uber,tabular,16,128,2,0.6354,76.7834656477454,78.54106352232125,93.52316603227652,113.8978382563225,0.0306
uber,tabular,16,128,3,0.9301,76.7834656477454,64.85485684534095,93.19370957182971,114.53276309751351,0.0327
uber,tabular,16,128,4,0.6593,76.7834656477454,69.11785596031605,96.65417649438761,103.0569962482832,0.0326
uber,tabular,16,128,5,0.5637,76.7834656477454,72.42026197116166,101.19973912055386,109.73301743816117,0.0364
uber,tabular,16,128,6,0.698,76.7834656477454,66.63503914273116,91.56043709299848,126.19563042054318,0.0306
uber,tabular,16,128,7,0.9057,76.7834656477454,69.7175835100364,96.12372154395702,106.88591946338641,0.0684
uber,tabular,16,128,8,0.7984,76.7834656477454,74.37905975654004,94.3776085107168,116.93229116879505,0.0348
uber,tabular,16,128,9,0.558,76.7834656477454,75.87996281822886,91.93548757253177,119.96722258634969,0.0328
uber,tabular,16,256,0,0.9841,76.7834656477454,72.90000801458822,88.14685515579272,87.69870833127348,0.0311
uber,tabular,16,256,1,0.5589,76.7834656477454,76.53686258907067,83.34602175765662,97.35387309260106,0.0364
uber,tabular,16,256,2,0.9622,76.7834656477454,72.76536821851784,88.04368063295558,91.19148945865356,0.0464
uber,tabular,16,256,3,0.6362,76.7834656477454,69.94276215453057,84.97489427448502,99.71564791261095,0.0322
uber,tabular,16,256,4,0.8767,76.7834656477454,78.81834057325356,91.27607358050366,90.32552953775345,0.0349
uber,tabular,16,256,5,0.7811,76.7834656477454,77.7057712584907,100.4103184739484,92.93668626433669,0.0441
uber,tabular,16,256,6,0.5594,76.7834656477454,79.19737390882347,88.68714508866924,88.02736197399578,0.0363
uber,tabular,16,256,7,0.8744,76.7834656477454,69.21684611645392,84.03205076233807,97.82658916947905,0.0402
uber,tabular,16,256,8,0.6396,76.7834656477454,71.1174882598577,85.23219563491536,101.43334239004494,0.0358
uber,tabular,16,256,9,0.8692,76.7834656477454,71.75338819724155,80.56980995751807,114.98467024900913,0.0346
uber,tabular,16,512,0,0.7196,76.7834656477454,87.30333650210154,92.0168040679857,82.0619706558985,0.0351
uber,tabular,16,512,1,0.8829,76.7834656477454,74.88620068286355,79.62721272952201,90.27373218804485,0.0397
uber,tabular,16,512,2,0.7932,76.7834656477454,76.37777659479902,85.18936558473405,97.45750311452161,0.0329
uber,tabular,16,512,3,0.8147,76.7834656477454,68.87899347393665,79.75726527372314,88.15345118446209,0.0457
uber,tabular,16,512,4,0.901,76.7834656477454,78.76003193426209,85.43619230277736,88.14265406399667,0.0343
uber,tabular,16,512,5,0.9851,76.7834656477454,77.85394564350597,83.1260736268816,87.34179551396095,0.0376
uber,tabular,16,512,6,0.7289,76.7834656477454,76.64878354786353,86.24688647492343,83.04701066043778,0.0356
uber,tabular,16,512,7,0.9963,76.7834656477454,80.90025596494354,85.36172861256713,94.51833884817724,0.0412
uber,tabular,16,512,8,1.0784,76.7834656477454,84.86712536559666,91.81668943211488,88.7671681684345,0.0341
uber,tabular,16,512,9,1.1477,76.7834656477454,75.27362247052628,81.92500247524987,89.7659415137035,0.0387
uber,tabular,16,1024,0,1.0807,76.7834656477454,79.64400266067558,82.65567844773636,83.47226601523761,0.0338
uber,tabular,16,1024,1,1.0852,76.7834656477454,73.96400600351146,80.22851495863355,80.89810226477903,0.0361
uber,tabular,16,1024,2,0.8773,76.7834656477454,78.10090691813839,80.16869474504644,86.13807030887486,0.0385
uber,tabular,16,1024,3,0.8406,76.7834656477454,73.12741134193341,78.60518818877449,81.10153538614237,0.0375
uber,tabular,16,1024,4,0.8129,76.7834656477454,77.68066532216696,81.25936640307577,92.91794363125487,0.0365
uber,tabular,16,1024,5,1.0023,76.7834656477454,83.92298990657878,87.12789111420165,80.60921157792303,0.0367
uber,tabular,16,1024,6,0.9226,76.7834656477454,75.00085165083834,77.51959712370419,85.14569702689434,0.0435
uber,tabular,16,1024,7,0.83,76.7834656477454,76.37945081108808,80.38547040644355,91.1199356393275,0.037
uber,tabular,16,1024,8,0.9523,76.7834656477454,80.60160762492953,83.6889768382218,92.36394974227665,0.0321
uber,tabular,16,1024,9,0.9913,76.7834656477454,80.31857222977078,84.55627898663269,80.74853441341236,0.0345
uber,tabular,16,4096,0,0.5412,76.7834656477454,76.72554271023216,77.37241324316916,83.5299678203636,0.0498
uber,tabular,16,4096,1,0.6756,76.7834656477454,81.50111296130798,82.14796770357559,78.42386063541645,0.0429
uber,tabular,16,4096,2,0.5657,76.7834656477454,80.82679482445067,81.9191502540751,79.31517044665962,0.0548
uber,tabular,16,4096,3,0.8465,76.7834656477454,77.57293322725654,78.39203424162663,82.52385674263765,0.0671
uber,tabular,16,4096,4,1.0363,76.7834656477454,76.69484977076166,78.01436279318587,78.94740186863794,0.0759
uber,tabular,16,4096,5,0.8276,76.7834656477454,75.65818484143433,77.25631015541087,78.27544928458268,0.0546
uber,tabular,16,4096,6,0.9476,76.7834656477454,81.02103337046867,82.56442241779055,78.3390990138198,0.0585
uber,tabular,16,4096,7,0.6213,76.7834656477454,76.59356125803346,78.67286817232839,80.39568163657606,0.0603
uber,tabular,16,4096,8,0.6075,76.7834656477454,77.58896710438677,78.178809249019,76.9130795355448,0.0737
uber,tabular,16,4096,9,0.6123,76.7834656477454,76.99297051153906,79.08315494377564,79.12993205476783,0.0626
uber,tabular,16,8192,0,0.8014,76.7834656477454,76.26339365258258,77.18483639597831,77.42537018647708,0.1028
uber,tabular,16,8192,1,0.9547,76.7834656477454,78.56559440507137,78.62590970786083,78.24138553139949,0.0939
uber,tabular,16,8192,2,0.6566,76.7834656477454,76.57234950810513,77.94816237195782,84.85129829940958,0.0754
uber,tabular,16,8192,3,1.0114,76.7834656477454,81.74755706121633,81.90356650915379,88.09355501382716,0.0615
uber,tabular,16,8192,4,0.8602,76.7834656477454,77.32135902922231,77.99051212434826,81.26002946243949,0.0852
uber,tabular,16,8192,5,0.6729,76.7834656477454,80.25439892444149,81.16899153177712,77.25966149623636,0.0679
uber,tabular,16,8192,6,0.5462,76.7834656477454,81.71586065929175,82.69244978238598,76.29116311895538,0.0543
uber,tabular,16,8192,7,0.8264,76.7834656477454,76.28638431635314,76.17121762992431,77.39668096759266,0.0478
uber,tabular,16,8192,8,0.6939,76.7834656477454,85.18322486908653,85.00847010542562,80.85221487284625,0.074
uber,tabular,16,8192,9,0.5931,76.7834656477454,82.74010821630557,82.47701635122563,82.818047703649,0.0542
uber,tabular,32,64,0,0.5131,38.04709783994303,17.161380642365117,53.78766584419408,65.49893310070986,0.0435
uber,tabular,32,64,1,0.5349,38.04709783994303,17.56010633430526,49.482100912272756,85.55283460562936,0.039
uber,tabular,32,64,2,0.5322,38.04709783994303,17.201747464600537,51.68158093094772,81.07746404125984,0.0403
uber,tabular,32,64,3,0.5027,38.04709783994303,14.886985120721103,54.233733336855224,84.27883464628871,0.0363
uber,tabular,32,64,4,0.5492,38.04709783994303,18.004340643150115,55.47947253137484,88.39200460085887,0.0396
uber,tabular,32,64,5,0.541,38.04709783994303,12.439860748403177,52.51462103143888,63.91370336858055,0.0355
uber,tabular,32,64,6,0.5455,38.04709783994303,18.92472515757329,51.67038215317794,69.30971804275174,0.0617
uber,tabular,32,64,7,0.5677,38.04709783994303,18.31769254163725,50.182007853443444,79.39125409395521,0.0405
uber,tabular,32,64,8,0.5307,38.04709783994303,16.67125004000263,55.22069482659005,100.33114653390682,0.0382
uber,tabular,32,64,9,0.5899,38.04709783994303,15.107734280172334,53.24586264574988,213.1089683616609,0.042
uber,tabular,32,128,0,0.5584,38.04709783994303,26.73018859480061,48.960223307371045,52.69066325785562,0.034
uber,tabular,32,128,1,0.5238,38.04709783994303,29.804429519777635,48.19609984374905,66.21869929394302,0.036
uber,tabular,32,128,2,0.5554,38.04709783994303,28.14809690069324,48.01242515717301,54.49746047610633,0.0368
uber,tabular,32,128,3,0.5884,38.04709783994303,31.73813677727361,47.96774901477228,149.65831775860414,0.0437
uber,tabular,32,128,4,0.6065,38.04709783994303,25.238869477985812,51.48031414949051,59.51216819161781,0.0362
uber,tabular,32,128,5,0.5698,38.04709783994303,26.267344969833502,49.05229330692211,54.77294905833692,0.034
uber,tabular,32,128,6,0.5543,38.04709783994303,29.84215913308725,49.514736445431815,52.917011361043095,0.039
uber,tabular,32,128,7,0.5159,38.04709783994303,25.40677770234513,48.680033473356,56.604210338224995,0.0357
uber,tabular,32,128,8,0.4864,38.04709783994303,29.40840063234398,50.8438392384713,60.64041505927037,0.0382
uber,tabular,32,128,9,0.4767,38.04709783994303,27.859503819331316,49.97418780243834,60.228176176235806,0.0345
uber,tabular,32,256,0,0.556,38.04709783994303,36.80377442687704,47.26274970856532,53.56481907347286,0.0555
uber,tabular,32,256,1,0.5468,38.04709783994303,33.61801319562629,45.390829700326236,48.89503469898456,0.0417
uber,tabular,32,256,2,0.6124,38.04709783994303,33.50834590575575,46.536176020360344,55.49813244831338,0.039
uber,tabular,32,256,3,0.5326,38.04709783994303,33.796766241212964,47.63711754007228,50.58782299905528,0.0364
uber,tabular,32,256,4,0.519,38.04709783994303,35.12528777789407,45.91958077874117,49.16056238672955,0.039
uber,tabular,32,256,5,0.51,38.04709783994303,35.48655935428279,47.1426983298932,52.97294218401396,0.037
uber,tabular,32,256,6,0.4958,38.04709783994303,31.401743155405036,45.93900081733946,52.798729030291206,0.0397
uber,tabular,32,256,7,0.5174,38.04709783994303,30.26123995321076,43.59688698019696,48.475033094275794,0.0408
uber,tabular,32,256,8,0.6174,38.04709783994303,34.268214542710574,46.902901476812005,54.33460038177151,0.0348
uber,tabular,32,256,9,0.5647,38.04709783994303,32.964713852473814,46.57360112313913,48.697576316092785,0.0452
uber,tabular,32,512,0,0.543,38.04709783994303,36.787136097699054,44.482733984887695,44.572247207626695,0.0372
uber,tabular,32,512,1,0.5056,38.04709783994303,38.87383461765722,45.917453129290294,48.937922739543495,0.0426
uber,tabular,32,512,2,0.5436,38.04709783994303,37.40746116748907,46.16012597384001,50.03961901216391,0.0381
uber,tabular,32,512,3,0.5158,38.04709783994303,36.9296887885673,46.141197370429936,46.4288718052655,0.0394
uber,tabular,32,512,4,0.5429,38.04709783994303,35.603983018669766,42.871109359439544,49.50520318722078,0.0409
uber,tabular,32,512,5,0.537,38.04709783994303,35.21653480650365,42.50010901129525,49.08152892884368,0.0362
uber,tabular,32,512,6,0.5493,38.04709783994303,35.43199207266021,43.271085390011315,46.09971472649173,0.04
uber,tabular,32,512,7,0.6213,38.04709783994303,38.318131466880374,42.33284279005021,46.41078194256957,0.0473
uber,tabular,32,512,8,0.5763,38.04709783994303,37.43578678239461,45.462026787721136,48.65331997447892,0.0381
uber,tabular,32,512,9,0.5463,38.04709783994303,37.46630462210607,43.81137790552866,48.87612645838058,0.0438
uber,tabular,32,1024,0,0.5845,38.04709783994303,36.82688477006473,40.79529869842557,43.31666730990468,0.0407
uber,tabular,32,1024,1,0.5456,38.04709783994303,37.861660314640645,42.18896489985948,43.550890764218764,0.0431
uber,tabular,32,1024,2,0.5341,38.04709783994303,36.88165565296287,40.979829830011354,43.71887420007229,0.0366
uber,tabular,32,1024,3,0.5101,38.04709783994303,37.51562840794452,42.42888542999235,44.92574389444678,0.039
uber,tabular,32,1024,4,0.5456,38.04709783994303,37.67329242479985,41.725886940982,44.82663043599324,0.0383
uber,tabular,32,1024,5,0.5064,38.04709783994303,37.022348018869785,41.010326283028576,44.751374662905604,0.0403
uber,tabular,32,1024,6,0.5214,38.04709783994303,39.555406147039534,43.569319209848196,45.11057288832342,0.0376
uber,tabular,32,1024,7,0.5271,38.04709783994303,37.6053055993423,41.950004934564184,45.19792325411717,0.0441
uber,tabular,32,1024,8,0.4924,38.04709783994303,38.2073569508191,42.50192277024624,46.62104803484563,0.0384
uber,tabular,32,1024,9,0.5079,38.04709783994303,37.613526090566765,43.660286251407015,44.385263573578115,0.0381
uber,tabular,32,4096,0,0.6021,38.04709783994303,39.49717869083896,40.33110288974311,39.74465080462173,0.06
uber,tabular,32,4096,1,0.5775,38.04709783994303,38.81118247418238,40.1979837799864,41.82408950256571,0.1176
uber,tabular,32,4096,2,0.5487,38.04709783994303,38.13325787331203,38.77720761305834,40.161199726120024,0.0624
uber,tabular,32,4096,3,0.7424,38.04709783994303,38.948016941321,39.618537150100224,43.1769947808486,0.1392
uber,tabular,32,4096,4,0.5899,38.04709783994303,38.165555854785055,39.93875625143915,40.33996386299251,0.0963
uber,tabular,32,4096,5,0.5978,38.04709783994303,40.700320708876504,42.1438318589854,42.120965030619836,0.1263
uber,tabular,32,4096,6,0.5643,38.04709783994303,39.29393551422894,39.924521604362795,39.312296033217166,0.0686
uber,tabular,32,4096,7,0.5705,38.04709783994303,38.56690026411304,39.85387165310789,41.517469275086654,0.0654
uber,tabular,32,4096,8,0.5566,38.04709783994303,38.19224627082877,39.618732942595045,40.88639876255951,0.0529
uber,tabular,32,4096,9,0.6213,38.04709783994303,39.957908414508154,40.747745320259554,38.60922840563794,0.0882
uber,tabular,32,8192,0,0.5845,38.04709783994303,40.559637826045844,41.4878875684077,39.4544902619168,0.0569
uber,tabular,32,8192,1,0.579,38.04709783994303,38.86285058563567,39.55442733483735,39.36234463463806,0.0848
uber,tabular,32,8192,2,0.5578,38.04709783994303,37.71050256611101,38.317473401765014,39.32422349120775,0.0553
uber,tabular,32,8192,3,0.6081,38.04709783994303,37.73639277468208,38.537076303809656,39.941255315559054,0.107
uber,tabular,32,8192,4,0.6037,38.04709783994303,39.45175505788623,39.89602951651257,39.59008949624872,0.0594
uber,tabular,32,8192,5,0.6124,38.04709783994303,38.272433266567226,38.949157226175736,39.926180952859845,0.0789
uber,tabular,32,8192,6,0.6508,38.04709783994303,38.17797505526041,38.87203613267833,40.44671124433281,0.055
uber,tabular,32,8192,7,0.591,38.04709783994303,40.70416782252662,40.898066246150634,39.24263924712079,0.0914
uber,tabular,32,8192,8,0.5707,38.04709783994303,38.89313622356204,38.801753542660194,39.44209278374193,0.1216
uber,tabular,32,8192,9,0.5691,38.04709783994303,37.84742640544933,38.837313002863,40.38307663119066,0.052
uber,tabular,64,64,0,1.0124,18.52439689392206,6.8316887344338895,25.020341978743637,62.53846922999915,0.0519
uber,tabular,64,64,1,1.0405,18.52439689392206,7.7149604378624685,24.408490988761407,68.88337404999919,0.0485
uber,tabular,64,64,2,1.1521,18.52439689392206,7.50224786658644,24.818347820218158,62.80935027000048,0.0424
uber,tabular,64,64,3,0.9933,18.52439689392206,9.097812511264596,24.97079161560573,163.160732289986,0.0543
uber,tabular,64,64,4,1.0662,18.52439689392206,7.45639991644476,25.075638749291073,41.17937359000403,0.0486
uber,tabular,64,64,5,1.1918,18.52439689392206,8.65120988021137,26.227117708999767,79.70476042000051,0.0502
uber,tabular,64,64,6,1.012,18.52439689392206,9.74429089305973,24.99179497674318,206.86222360000266,0.0512
uber,tabular,64,64,7,1.1588,18.52439689392206,8.131446392785161,25.172797551361935,82.18293919999952,0.0473
uber,tabular,64,64,8,1.0316,18.52439689392206,7.695689127621663,24.889155364394803,72.77828529000445,0.0586
uber,tabular,64,64,9,1.1378,18.52439689392206,8.009626545560696,25.161277716390835,48.22052537000062,0.0451
uber,tabular,64,128,0,1.1049,18.52439689392206,8.480186232511983,25.84717665025576,42.265490644989065,0.0582
uber,tabular,64,128,1,0.9848,18.52439689392206,8.428200011340648,24.923573978727212,37.2817966004812,0.0563
uber,tabular,64,128,2,1.0497,18.52439689392206,7.602770041306885,24.535706139556567,42.18774513389286,0.0569
uber,tabular,64,128,3,1.2195,18.52439689392206,7.34915296681626,26.08383490700377,44.37636282806558,0.0541
uber,tabular,64,128,4,1.2019,18.52439689392206,7.117801391009014,25.946598171513905,39.91208391255695,0.0623
uber,tabular,64,128,5,1.1799,18.52439689392206,9.21401280047125,25.812057436508532,56.03068699753099,0.0569
uber,tabular,64,128,6,0.9992,18.52439689392206,9.14906936629615,25.65750692491559,33.863908771157995,0.0588
uber,tabular,64,128,7,1.0258,18.52439689392206,7.317440868057249,24.864141089967568,41.60325288875923,0.0552
uber,tabular,64,128,8,1.0317,18.52439689392206,8.463728706579493,24.250899683487564,37.54290206776835,0.0474
uber,tabular,64,128,9,1.2522,18.52439689392206,7.391543484065918,25.80233357345387,41.91372790465234,0.0506
uber,tabular,64,256,0,1.046,18.52439689392206,13.545586942402162,24.092601458032583,28.75382659371824,0.0565
uber,tabular,64,256,1,1.0981,18.52439689392206,12.261589248454046,21.792817111343716,33.85604002181736,0.0478
uber,tabular,64,256,2,1.0991,18.52439689392206,13.70455680945943,23.56391707642303,34.25853573067964,0.048
uber,tabular,64,256,3,1.1536,18.52439689392206,13.617525266357966,22.48371771699157,30.266997940362305,0.0474
uber,tabular,64,256,4,1.1356,18.52439689392206,13.548704150349087,23.976358712800398,34.1762510273621,0.0543
uber,tabular,64,256,5,1.2256,18.52439689392206,12.519745051517615,23.086457080071455,36.00573824528644,0.0644
uber,tabular,64,256,6,1.2127,18.52439689392206,12.294283152155753,22.613111454184637,31.0288878275852,0.0566
uber,tabular,64,256,7,1.2074,18.52439689392206,13.617334140946834,22.07568112624569,36.3998485419275,0.0742
uber,tabular,64,256,8,1.2072,18.52439689392206,13.343633943737494,23.005646980559433,27.920618855743577,0.066
uber,tabular,64,256,9,1.3513,18.52439689392206,13.293870234076541,23.36424033942825,28.927607799578382,0.0585
uber,tabular,64,512,0,1.173,18.52439689392206,16.03784068961882,21.045202613956082,26.78742688385684,0.0606
uber,tabular,64,512,1,1.1905,18.52439689392206,15.576370575840443,21.30632577797593,27.488035477422976,0.0498
uber,tabular,64,512,2,1.1429,18.52439689392206,15.703467340312445,21.623486675210533,24.332005279008122,0.0497
uber,tabular,64,512,3,1.0942,18.52439689392206,15.125943225130676,21.59428216425882,26.295364116149006,0.0554
uber,tabular,64,512,4,1.1988,18.52439689392206,15.804320309933443,21.702436065776986,26.70635826875389,0.0562
uber,tabular,64,512,5,1.2427,18.52439689392206,15.269804876516778,21.929254665504118,25.809269969145987,0.0657
uber,tabular,64,512,6,1.1783,18.52439689392206,15.380158459302239,21.706366687670965,25.899569298068663,0.0477
uber,tabular,64,512,7,1.2233,18.52439689392206,15.334288518158893,21.542565970177552,26.429288209932118,0.0505
uber,tabular,64,512,8,1.2071,18.52439689392206,15.393995482381762,21.54142657420946,26.470238337414017,0.0468
uber,tabular,64,512,9,1.1325,18.52439689392206,14.676737810935265,20.880262162556917,25.166372906206426,0.0566
uber,tabular,64,1024,0,0.99,18.52439689392206,16.604947241614905,20.564360822080925,22.69887453300074,0.0564
uber,tabular,64,1024,1,1.1501,18.52439689392206,17.44396324332651,20.76619837431533,24.0012063773544,0.051
uber,tabular,64,1024,2,1.1307,18.52439689392206,17.859518859769416,20.33162982585374,22.622771029303255,0.0571
uber,tabular,64,1024,3,1.1221,18.52439689392206,17.699111871509643,21.01283083387355,23.42973055999932,0.0639
uber,tabular,64,1024,4,1.1823,18.52439689392206,16.972059741962337,21.141229265075797,23.75945289742803,0.0506
uber,tabular,64,1024,5,1.1885,18.52439689392206,17.217717864528183,20.78065360642605,21.918487165146253,0.0502
uber,tabular,64,1024,6,1.1332,18.52439689392206,16.91344316080467,21.00376632870004,23.000597997605176,0.0557
uber,tabular,64,1024,7,1.2272,18.52439689392206,16.40910877093178,20.49198880883747,22.767853346437064,0.0566
uber,tabular,64,1024,8,1.2089,18.52439689392206,17.085017287001282,20.73639852989244,24.934762914893298,0.0628
uber,tabular,64,1024,9,1.0763,18.52439689392206,17.152473168748998,20.610738950115653,24.357011026523764,0.0556
uber,tabular,64,4096,0,1.2388,18.52439689392206,18.32248181681078,19.42114896783501,20.24510723468441,0.1212
uber,tabular,64,4096,1,1.0537,18.52439689392206,18.7013288276188,19.454695338837,21.36661683496211,0.1723
uber,tabular,64,4096,2,1.2748,18.52439689392206,18.31766893131487,19.630710173503257,19.811990407355104,0.0898
uber,tabular,64,4096,3,1.1014,18.52439689392206,18.123598342597273,19.308063754250455,20.078573938539765,0.0691
uber,tabular,64,4096,4,1.0692,18.52439689392206,18.20982887412147,19.165834467114493,20.31153440590596,0.07
uber,tabular,64,4096,5,1.1804,18.52439689392206,18.09179209047207,19.430328588933605,20.838613557563093,0.0712
uber,tabular,64,4096,6,1.1329,18.52439689392206,18.50396352944244,19.44939036011415,20.09917872714353,0.0674
uber,tabular,64,4096,7,1.1766,18.52439689392206,18.816947842548387,19.763936754971233,19.578009222576686,0.0996
uber,tabular,64,4096,8,1.1516,18.52439689392206,17.97008674796652,19.20384996600704,20.98745508675559,0.0938
uber,tabular,64,4096,9,1.3704,18.52439689392206,17.93529898496286,19.302033177975225,20.45161995116077,0.0995
uber,tabular,64,8192,0,1.1634,18.52439689392206,18.59514497969341,19.078253522386312,20.1113378412201,0.0937
uber,tabular,64,8192,1,1.1883,18.52439689392206,18.45424899813851,19.003270192416856,20.212541737460363,0.1132
uber,tabular,64,8192,2,1.1805,18.52439689392206,18.184803669453697,18.859121123263982,19.565936725781857,0.0822
uber,tabular,64,8192,3,1.2213,18.52439689392206,18.3137815334659,18.929199649038566,19.4202287885482,0.0755
uber,tabular,64,8192,4,1.142,18.52439689392206,17.934766562784898,18.878841751193107,19.725077299118794,0.0847
uber,tabular,64,8192,5,1.0539,18.52439689392206,19.067195763823076,19.650957765184245,19.16079129639735,0.0839
uber,tabular,64,8192,6,1.2245,18.52439689392206,18.178671044419335,18.82582527240745,19.16367946222455,0.0808
uber,tabular,64,8192,7,1.2874,18.52439689392206,18.47450077307234,19.17024092373688,19.39944637264191,0.0678
uber,tabular,64,8192,8,1.1868,18.52439689392206,18.412872501117008,19.10310583434597,19.400100945375254,0.0978
uber,tabular,64,8192,9,1.2209,18.52439689392206,18.644326115794996,19.209881717217783,19.605119957528885,0.1016
spotify,tabular,2,64,0,0.0363,29020.42127403668,27315.071065720116,31027.649036016723,30049.791880715406,0.007
spotify,tabular,2,64,1,0.034,29020.42127403668,28734.077689365087,29273.90728574611,29779.67939529546,0.0115
spotify,tabular,2,64,2,0.043,29020.42127403668,27314.345434320014,30125.605618439375,29464.124153404722,0.0085
spotify,tabular,2,64,3,0.0366,29020.42127403668,27298.13939297405,31853.830029329576,29489.5891441657,0.0071
spotify,tabular,2,64,4,0.0281,29020.42127403668,28327.859256301694,31234.09731483319,29902.037405197058,0.0079
spotify,tabular,2,64,5,0.034,29020.42127403668,30654.48437426454,34048.47929057088,32318.619869271024,0.0108
spotify,tabular,2,64,6,0.0397,29020.42127403668,33489.70069796953,33838.05680402847,29591.891934702166,0.0142
spotify,tabular,2,64,7,0.0455,29020.42127403668,30280.302050443584,32450.72782553178,30406.35311633235,0.0108
spotify,tabular,2,64,8,0.0409,29020.42127403668,28935.67774935504,29682.152950279808,30095.161602877168,0.0138
spotify,tabular,2,64,9,0.0531,29020.42127403668,29538.07690282565,33091.28610908795,29884.034038441387,0.0117
spotify,tabular,2,128,0,0.0419,29020.42127403668,28413.558161476554,29306.766053868523,31871.087778444235,0.0144
spotify,tabular,2,128,1,0.0326,29020.42127403668,28430.432903074146,29222.42598854212,32431.494882859846,0.0085
spotify,tabular,2,128,2,0.0895,29020.42127403668,27781.903638588214,29388.71722388004,29667.61620214817,0.0083
spotify,tabular,2,128,3,0.056,29020.42127403668,30771.244446559936,31979.178111224195,32060.65035655999,0.0079
spotify,tabular,2,128,4,0.0366,29020.42127403668,28130.00996526991,29468.494833042474,29389.927982967245,0.0106
spotify,tabular,2,128,5,0.0363,29020.42127403668,28044.88058310427,29652.72261598141,32327.232493582058,0.0112
spotify,tabular,2,128,6,0.0381,29020.42127403668,29266.653915213068,31536.351356046456,29798.345138242636,0.0098
spotify,tabular,2,128,7,0.0353,29020.42127403668,26703.438190157918,29820.31255813492,29611.249203889955,0.0105
spotify,tabular,2,128,8,0.035,29020.42127403668,31017.973342703535,31956.965818271387,32463.736485247053,0.0105
spotify,tabular,2,128,9,0.0386,29020.42127403668,28576.402389342456,29911.83133318702,29248.742191416066,0.014
spotify,tabular,2,256,0,0.0455,29020.42127403668,28580.00448239961,29181.647990343816,29165.72652629261,0.0118
spotify,tabular,2,256,1,0.0433,29020.42127403668,28516.753656826288,29118.132901728975,32062.344044989088,0.0128
spotify,tabular,2,256,2,0.0819,29020.42127403668,28616.663503561795,29243.129732129604,29256.730898416772,0.0085
spotify,tabular,2,256,3,0.0306,29020.42127403668,30994.853556716298,31806.54526247966,31810.812486803155,0.008
spotify,tabular,2,256,4,0.0301,29020.42127403668,29382.241412501004,29126.47451504628,29311.802880408,0.0082
spotify,tabular,2,256,5,0.0368,29020.42127403668,28756.840680333124,29112.205437971446,29487.874990630335,0.0102
spotify,tabular,2,256,6,0.0485,29020.42127403668,29169.22088278759,29204.025857807705,29181.867577287634,0.0086
spotify,tabular,2,256,7,0.0635,29020.42127403668,28847.336432169846,29281.4356468583,29322.632327945088,0.011
spotify,tabular,2,256,8,0.0476,29020.42127403668,28495.119955181173,29410.26406946792,29294.545561028885,0.0109
spotify,tabular,2,256,9,0.077,29020.42127403668,28895.666887015963,29105.071402956768,29220.406878711983,0.0174
spotify,tabular,2,512,0,0.0397,29020.42127403668,28445.436058176416,29053.952046837494,29163.352670263223,0.0078
spotify,tabular,2,512,1,0.053,29020.42127403668,28658.12964583729,29046.53649168367,31747.887079043136,0.0107
spotify,tabular,2,512,2,0.0446,29020.42127403668,28400.212776635177,29164.538206859925,31874.25464480246,0.0071
spotify,tabular,2,512,3,0.0266,29020.42127403668,29028.182137267242,29132.494688918043,29150.22437533883,0.0093
spotify,tabular,2,512,4,0.0256,29020.42127403668,29084.017797024982,29269.435741734665,29107.91369861825,0.0081
