Dataset,Clusters,Budget,Iteration,Cost,Time
spotify,16,64,3,7728.471668926251,0.2713
spotify,16,64,4,7728.471668926251,0.2382
spotify,16,128,0,7728.471668926251,0.2203
spotify,16,128,1,7728.471668926251,0.3146
spotify,16,128,2,7728.471668926251,0.2801
spotify,16,128,3,7728.471668926251,0.2665
spotify,16,128,4,7728.471668926251,0.2472
spotify,16,256,0,7728.471668926251,0.2587
spotify,16,256,1,7728.471668926251,0.2986
spotify,16,256,2,7728.471668926251,0.2369
spotify,16,256,3,7728.471668926251,0.3083
spotify,16,256,4,7728.471668926251,0.2326
spotify,16,512,0,7728.471668926251,0.2681
spotify,16,512,1,7728.471668926251,0.325
spotify,16,512,2,7728.471668926251,0.28
spotify,16,512,3,7728.471668926251,0.3837
spotify,16,512,4,7728.471668926251,0.2684
spotify,16,1024,0,7728.471668926251,0.3899
spotify,16,1024,1,7728.471668926251,0.3297
spotify,16,1024,2,7728.471668926251,0.2459
spotify,16,1024,3,7728.471668926251,0.2749
spotify,16,1024,4,7728.471668926251,0.3335
spotify,16,4096,0,7728.471668926251,0.263
spotify,16,4096,1,7728.471668926251,0.3135
spotify,16,4096,2,7728.471668926251,0.3983
spotify,16,4096,3,7728.471668926251,0.2376
spotify,16,4096,4,7728.471668926251,0.2547
spotify,32,64,0,5657.038648025786,0.4516
spotify,32,64,1,5657.038648025786,0.7706
spotify,32,64,2,5657.038648025787,0.6499
spotify,32,64,3,5657.038648025786,0.6974
spotify,32,64,4,5657.038648025786,0.6344
spotify,32,128,0,5657.038648025786,0.884
spotify,32,128,1,5657.038648025786,0.8934
spotify,32,128,2,5657.038648025786,0.7974
spotify,32,128,3,5657.038648025786,0.6575
spotify,32,128,4,5657.038648025786,0.5119
spotify,32,256,0,5657.038648025786,0.4987
spotify,32,256,1,5657.038648025786,0.652
spotify,32,256,2,5657.038648025786,0.5395
spotify,32,256,3,5657.038648025786,0.4925
spotify,32,256,4,5657.038648025786,0.5593
spotify,32,512,0,5657.038648025786,0.451
spotify,32,512,1,5657.038648025786,0.5979
spotify,32,512,2,5657.038648025786,0.7257
spotify,32,512,3,5657.038648025786,0.7177
spotify,32,512,4,5657.038648025786,0.7746
spotify,32,1024,0,5657.038648025786,0.8142
spotify,32,1024,1,5657.038648025786,0.8034
spotify,32,1024,2,5657.038648025787,0.7692
spotify,32,1024,3,5657.038648025786,0.5025
spotify,32,1024,4,5657.038648025786,0.6468
spotify,32,4096,0,5657.038648025786,0.4701
spotify,32,4096,1,5657.038648025786,0.4524
spotify,32,4096,2,5657.038648025786,0.5191
spotify,32,4096,3,5657.038648025786,0.5549
spotify,32,4096,4,5657.038648025786,0.4278
spotify,64,64,0,4162.252589572359,0.7454
spotify,64,64,1,4162.252589572359,1.0333
spotify,64,64,2,4162.252589572359,1.0242
spotify,64,64,3,4162.252589572359,0.7996
spotify,64,64,4,4162.252589572359,0.7991
spotify,64,128,0,4162.252589572359,0.7843
spotify,64,128,1,4162.252589572359,1.1062
spotify,64,128,2,4162.252589572359,0.7312
spotify,64,128,3,4162.252589572359,0.6648
spotify,64,128,4,4162.252589572359,0.8157
spotify,64,256,0,4162.252589572359,0.7385
spotify,64,256,1,4162.252589572359,0.7253
spotify,64,256,2,4162.252589572359,0.9615
spotify,64,256,3,4162.252589572359,0.7872
spotify,64,256,4,4162.252589572359,0.7462
spotify,64,512,0,4162.252589572359,0.781
spotify,64,512,1,4162.252589572359,1.0408
spotify,64,512,2,4162.252589572359,0.9918
spotify,64,512,3,4162.252589572359,1.1047
spotify,64,512,4,4162.252589572359,0.9749
spotify,64,1024,0,4162.252589572359,0.9235
spotify,64,1024,1,4162.252589572359,0.7631
spotify,64,1024,2,4162.252589572359,0.9188
spotify,64,1024,3,4162.252589572359,0.738
spotify,64,1024,4,4162.252589572359,1.0401
spotify,64,4096,0,4162.252589572359,0.7877
spotify,64,4096,1,4162.252589572359,0.7959
spotify,64,4096,2,4162.252589572359,0.9735
spotify,64,4096,3,4162.252589572359,0.7164
spotify,64,4096,4,4162.252589572359,0.8056
balloons,2,64,0,1.2159585e+06,2.1305
balloons,2,64,1,1.2159586e+06,1.9783
balloons,2,64,2,1.2159585e+06,2.1475
balloons,2,64,3,1.2159585e+06,2.0017
balloons,2,64,4,1.2159585e+06,2.1718
balloons,2,128,0,1.2159586e+06,2.306
balloons,2,128,1,1.2159585e+06,2.4776
balloons,2,128,2,1.2159586e+06,1.8033
balloons,2,128,3,1.2159585e+06,1.968
balloons,2,128,4,1.2159586e+06,1.8411
balloons,2,256,0,1.2159586e+06,2.1642
balloons,2,256,1,1.2159586e+06,2.1662
balloons,2,256,2,1.2159585e+06,2.0605
balloons,2,256,3,1.2159586e+06,1.9276
balloons,2,256,4,1.2159585e+06,1.9374
balloons,2,512,0,1.2159586e+06,2.1689
balloons,2,512,1,1.2159585e+06,2.076
balloons,2,512,2,1.2159586e+06,1.9355
balloons,2,512,3,1.2159586e+06,2.032
balloons,2,512,4,1.2159586e+06,2.1725
balloons,2,1024,0,1.2159586e+06,2.0044
balloons,2,1024,1,1.2159586e+06,1.9871
balloons,2,1024,2,1.2159585e+06,1.9322
balloons,2,1024,3,1.2159586e+06,1.9861
balloons,2,1024,4,1.2159585e+06,2.1213
balloons,2,4096,0,1.2159586e+06,1.9841
balloons,2,4096,1,1.2159586e+06,1.9179
balloons,2,4096,2,1.2159586e+06,1.9838
balloons,2,4096,3,1.2159585e+06,1.8579
balloons,2,4096,4,1.2159585e+06,1.9726
balloons,4,64,0,565689.4,3.078
balloons,4,64,1,565689.4,2.9444
balloons,4,64,2,565689.4,2.9077
balloons,4,64,3,565689.4,3.0177
balloons,4,64,4,565689.4,3.065
balloons,4,128,0,565689.4,2.9766
balloons,4,128,1,565689.4,3.0204
balloons,4,128,2,565689.4,2.7866
balloons,4,128,3,565689.4,3.1291
balloons,4,128,4,565689.4,3.1892
balloons,4,256,0,565689.4,3.0732
balloons,4,256,1,565689.4,3.4488
balloons,4,256,2,565689.4,3.0359
balloons,4,256,3,565689.4,3.1668
balloons,4,256,4,565689.4,3.1053
balloons,4,512,0,565689.4,3.0628
balloons,4,512,1,565689.4,3.0068
balloons,4,512,2,565689.4,3.1489
balloons,4,512,3,565689.4,2.9779
balloons,4,512,4,565689.4,2.9821
balloons,4,1024,0,565689.4,3.141
balloons,4,1024,1,565689.4,2.8576
balloons,4,1024,2,565689.4,3.325
balloons,4,1024,3,565689.4,3.0158
balloons,4,1024,4,565689.4,2.9394
balloons,4,4096,0,565689.4,3.2523
balloons,4,4096,1,565689.4,3.0466
balloons,4,4096,2,565689.4,3.2484
balloons,4,4096,3,565689.4,3.4323
balloons,4,4096,4,565689.4,2.9029
balloons,8,64,0,293184.28,3.3495
balloons,8,64,1,293184.28,3.323
balloons,8,64,2,293184.3,3.1909
balloons,8,64,3,293184.3,3.4459
balloons,8,64,4,293184.28,3.1886
balloons,8,128,0,293184.28,3.5358
balloons,8,128,1,293184.3,3.3893
balloons,8,128,2,293184.28,3.1512
balloons,8,128,3,293184.28,3.1208
balloons,8,128,4,293184.3,3.4088
balloons,8,256,0,293184.28,3.2552
balloons,8,256,1,293184.3,3.2913
balloons,8,256,2,293184.28,3.3717
balloons,8,256,3,293184.3,3.4491
balloons,8,256,4,293184.28,3.3659
balloons,8,512,0,293184.28,3.2594
balloons,8,512,1,293184.28,3.3242
balloons,8,512,2,293184.3,3.5953
balloons,8,512,3,293184.28,3.5765
balloons,8,512,4,293184.3,3.5061
balloons,8,1024,0,293184.28,3.1751
balloons,8,1024,1,293184.28,3.6604
balloons,8,1024,2,293184.3,3.2103
balloons,8,1024,3,293184.28,3.554
balloons,8,1024,4,293184.28,3.6424
balloons,8,4096,0,293184.28,3.2814
balloons,8,4096,1,293184.28,3.3957
balloons,8,4096,2,293184.28,3.1986
balloons,8,4096,3,293184.3,3.8408
balloons,8,4096,4,293184.28,3.1961
balloons,16,64,0,165000.38,6.4186
balloons,16,64,1,165000.36,6.5062
balloons,16,64,2,165000.36,6.6478
balloons,16,64,3,165000.36,6.7659
balloons,16,64,4,165000.36,6.4409
balloons,16,128,0,165000.38,6.3094
balloons,16,128,1,165000.36,6.5942
balloons,16,128,2,165000.38,6.8798
balloons,16,128,3,165000.38,6.1886
balloons,16,128,4,165000.36,7.0401
balloons,16,256,0,165000.38,6.4621
balloons,16,256,1,165000.38,6.305
balloons,16,256,2,165000.36,6.5699
balloons,16,256,3,165000.36,6.3603
balloons,16,256,4,165000.38,6.7546
balloons,16,512,0,165000.38,6.5217
balloons,16,512,1,165000.38,6.5441
balloons,16,512,2,165000.38,6.7616
balloons,16,512,3,165000.38,6.3604
balloons,16,512,4,165000.38,7.0479
balloons,16,1024,0,165000.36,6.5496
balloons,16,1024,1,165000.38,6.3852
balloons,16,1024,2,165000.38,6.3582
balloons,16,1024,3,165000.36,6.1668
balloons,16,1024,4,165000.36,6.2451
balloons,16,4096,0,165000.36,6.8953
balloons,16,4096,1,165000.36,6.8939
balloons,16,4096,2,165000.36,6.691
balloons,16,4096,3,165000.36,6.6401
balloons,16,4096,4,165000.36,6.5811
balloons,32,64,0,88710.61,10.5631
balloons,32,64,1,88710.61,10.9798
balloons,32,64,2,88710.61,10.7208
balloons,32,64,3,88710.61,10.7437
balloons,32,64,4,88710.61,10.4394
balloons,32,128,0,88710.61,10.4074
balloons,32,128,1,88710.61,10.6454
balloons,32,128,2,88710.61,10.7783
balloons,32,128,3,88710.61,10.7177
balloons,32,128,4,88710.61,10.5112
balloons,32,256,0,88710.61,10.654
balloons,32,256,1,88710.6,10.3853
balloons,32,256,2,88710.61,10.512
balloons,32,256,3,88710.61,10.8745
balloons,32,256,4,88710.61,10.7192
balloons,32,512,0,88710.61,11.0673
balloons,32,512,1,88710.61,11.0114
balloons,32,512,2,88710.61,10.3469
balloons,32,512,3,88710.61,10.4705
balloons,32,512,4,88710.6,10.9359
balloons,32,1024,0,88710.61,10.786
balloons,32,1024,1,88710.61,10.7806
balloons,32,1024,2,88710.61,10.5943
balloons,32,1024,3,88710.61,10.4007
balloons,32,1024,4,88710.61,10.2753
balloons,32,4096,0,88710.61,10.6683
balloons,32,4096,1,88710.61,10.8323
balloons,32,4096,2,88710.61,10.559
balloons,32,4096,3,88710.61,10.6683
balloons,32,4096,4,88710.61,10.612
balloons,64,64,0,48355.914,24.6697
balloons,64,64,1,48355.918,24.3606
balloons,64,64,2,48355.914,23.6803
balloons,64,64,3,48355.918,24.4778
balloons,64,64,4,48355.914,24.5991
balloons,64,128,0,48355.918,25.2252
balloons,64,128,1,48355.914,24.2641
balloons,64,128,2,48355.918,24.3568
balloons,64,128,3,48355.918,24.077
balloons,64,128,4,48355.914,24.4699
balloons,64,256,0,48355.914,24.4737
balloons,64,256,1,48355.918,24.5491
balloons,64,256,2,48355.914,24.0538
balloons,64,256,3,48355.914,24.7331
balloons,64,256,4,48355.914,24.2595
balloons,64,512,0,48355.914,24.0438
balloons,64,512,1,48355.914,24.3431
balloons,64,512,2,48355.918,24.0489
balloons,64,512,3,48355.914,24.8928
balloons,64,512,4,48355.918,24.5073
balloons,64,1024,0,48355.918,24.6654
balloons,64,1024,1,48355.914,24.5389
balloons,64,1024,2,48355.914,24.4652
balloons,64,1024,3,48355.918,24.2443
balloons,64,1024,4,48355.914,24.9613
balloons,64,4096,0,48355.914,24.7012
balloons,64,4096,1,48355.914,24.9907
balloons,64,4096,2,48355.914,24.4073
balloons,64,4096,3,48355.914,24.5561
balloons,64,4096,4,48355.914,24.7469
