Dataset,Clusters,Budget,Iteration,Cost,Time
uber,16,1024,3,82.37951850107497,0.008022416999665438
uber,16,1024,4,82.44764247039926,0.0074729159987327876
uber,16,2048,0,81.59259322715985,0.009558375000779051
uber,16,2048,1,78.22672690417403,0.009860957999990205
uber,16,2048,2,77.57304245932855,0.011282499999651918
uber,16,2048,3,78.89689699125786,0.009346708000521176
uber,16,2048,4,78.78959768542155,0.011163082999701146
uber,16,4096,0,76.59964745056865,0.017029375001584413
uber,16,4096,1,80.9088348376426,0.015194417001112015
uber,16,4096,2,77.42451613650151,0.020138959000178147
uber,16,4096,3,77.84438903887825,0.013270083001771127
uber,16,4096,4,82.27661656371751,0.019398333999561146
uber,32,64,0,53.949482833170705,0.006608624998989399
uber,32,64,1,66.36650639670034,0.006909290999828954
uber,32,64,2,70.29528881847648,0.007158166999943205
uber,32,64,3,55.80651833468374,0.006307999999989988
uber,32,64,4,58.33872558158664,0.006121624999650521
uber,32,128,0,60.05315912441665,0.006077999998524319
uber,32,128,1,49.05242396041836,0.0060687499990308424
uber,32,128,2,52.13500290589114,0.006461416000092868
uber,32,128,3,58.92485344147491,0.006092707999414415
uber,32,128,4,56.925268425021756,0.006050374999176711
uber,32,256,0,51.68727747269458,0.006186417000208166
uber,32,256,1,50.402915322680286,0.006175624999741558
uber,32,256,2,53.59061103555743,0.006118916999184876
uber,32,256,3,48.53922523652517,0.006110833001002902
uber,32,256,4,44.755365966447954,0.006181875000038417
uber,32,512,0,44.66132600198128,0.00684700000056182
uber,32,512,1,45.92935218712454,0.006795541999963461
uber,32,512,2,43.14305896442424,0.006733707999956096
uber,32,512,3,45.534254495469526,0.006935667001016554
uber,32,512,4,45.20240149766637,0.007036791999780689
uber,32,1024,0,42.022730968901364,0.007735375000265776
uber,32,1024,1,44.534528940981,0.008647124999697553
uber,32,1024,2,42.037495192088045,0.008327749999807565
uber,32,1024,3,41.092284241171555,0.00858262499968987
uber,32,1024,4,42.01367136439226,0.008493541999996523
uber,32,2048,0,40.45031653128253,0.011468708000393235
uber,32,2048,1,40.39609909233207,0.010269000000334927
uber,32,2048,2,42.401334918717986,0.0107281669988879
uber,32,2048,3,42.198738736068684,0.011043417000109912
uber,32,2048,4,41.73733370300524,0.011284707999948296
uber,32,4096,0,39.96785916976503,0.016586249999818392
uber,32,4096,1,38.8645917207823,0.017129416000898345
uber,32,4096,2,40.06700766110408,0.01626083299925085
uber,32,4096,3,39.87924939996228,0.014770957999644452
uber,32,4096,4,39.29080604789648,0.016505166999195353
