Dataset,Clusters,Budget,Iteration,Cost,Time
uber,4,1024,1,338.64022903131286,0.45715600019320846
uber,4,1024,2,337.76513680667586,0.49249169998802245
uber,4,1024,3,336.5459326902873,0.4686613001395017
uber,4,1024,4,336.38532825938336,0.4933813998941332
uber,4,2048,0,335.7575695109556,0.5305797001346946
uber,4,2048,1,335.28610782608746,0.4963843999430537
uber,4,2048,2,335.56468971029267,0.5375628999900073
uber,4,2048,3,335.5504775033877,0.47632090002298355
uber,4,2048,4,335.4677358728738,0.5144201999064535
uber,4,4096,0,335.42550614569984,0.5324575998820364
uber,4,4096,1,334.9299542203769,0.5062029000837356
uber,4,4096,2,335.2501679473297,0.5247522999998182
uber,4,4096,3,335.1577071795593,0.5257306001149118
uber,4,4096,4,334.79492916125594,0.5432019999716431
uber,8,64,0,209.71467921531337,0.4825015999376774
uber,8,64,1,203.28866649717804,0.5095850001089275
uber,8,64,2,187.33395415764642,0.5295575000345707
uber,8,64,3,188.80390769416715,0.5118929999880493
uber,8,64,4,203.11827473768884,0.5201871998142451
uber,8,128,0,178.24798065495315,0.534904700005427
uber,8,128,1,181.07488428124336,0.47960399999283254
uber,8,128,2,178.7527329838615,0.5828565999399871
uber,8,128,3,182.36661041535058,0.5118259000591934
uber,8,128,4,165.22716732610274,0.5216686001513153
uber,8,256,0,168.20215292692552,0.5180904001463205
uber,8,256,1,179.5004674977078,0.5366936000064015
uber,8,256,2,173.34488095767188,0.5464518999215215
uber,8,256,3,170.59824035654785,0.5359636000357568
uber,8,256,4,173.8631243226258,0.5134640999604017
uber,8,512,0,163.66807644082735,0.517152399988845
uber,8,512,1,168.0536712225728,0.4933349001221359
uber,8,512,2,165.852704208701,0.5478779000695795
uber,8,512,3,164.84039345840603,0.4863681998103857
uber,8,512,4,166.48581131360262,0.49501350009813905
uber,8,1024,0,162.59414191619567,0.5464497001376003
uber,8,1024,1,170.58547374395206,0.5109612999949604
uber,8,1024,2,163.849077952517,0.5611827000975609
uber,8,1024,3,163.08934634706742,0.542688500136137
uber,8,1024,4,162.8726144280768,0.5017119001131505
uber,8,2048,0,161.8121066822919,0.5558461998589337
uber,8,2048,1,161.9625635241281,0.5747193000279367
uber,8,2048,2,161.7778761820357,0.5562914002221078
uber,8,2048,3,162.65060609670198,0.565667700022459
uber,8,2048,4,161.1580608234311,0.5286495999898762
uber,8,4096,0,162.13717404229396,0.6156689999625087
uber,8,4096,1,162.30546224555866,0.5745610999874771
uber,8,4096,2,161.275633638278,0.634824600070715
uber,8,4096,3,161.1695953597311,0.5655433998908848
uber,8,4096,4,161.53103890170593,0.5486817001365125
uber,16,64,0,183.00384772217757,0.5552958999760449
uber,16,64,1,228.8713013511067,0.6662073000334203
uber,16,64,2,258.62023063909703,0.5998035999946296
uber,16,64,3,280.53518532992706,0.6360642998479307
uber,16,64,4,220.223138145483,0.5728695001453161
uber,16,128,0,96.66371220676439,0.5490149001125246
uber,16,128,1,84.53007864442287,0.6819714000448585
uber,16,128,2,92.56146532855628,0.5522157999221236
uber,16,128,3,96.04893478089816,0.5654817000031471
uber,16,128,4,91.32005302961979,0.600716199958697
uber,16,256,0,86.37781087464913,0.5484837000258267
uber,16,256,1,87.93141743898562,0.6522738998755813
uber,16,256,2,91.57316361544429,0.5857392998877913
uber,16,256,3,87.75289415690378,0.6589603000320494
uber,16,256,4,82.34910538245181,0.5773837000597268
uber,16,512,0,80.5456416528793,0.5515711000189185
uber,16,512,1,82.29647450067304,0.6771919999737293
uber,16,512,2,85.24582089433605,0.6213262998498976
